case_name,method,selected_count,objective_mape_pct,worst_objective_error_pct,line_loading_mae_pct,voltage_min_mae_pu,selection_time_s,reduced_opf_time_s,full_opf_time_s,time_saving_ratio,scenario_retention_ratio,sample_id,sample_seed
case30,opf_kkt_active_set,4,1.8260717649956366,4.098578564512584,1.5877333901230177,0.0008846682475957238,0.0019257999992987607,0.6115855999996711,2.6123781000023882,4.271483991781025,0.2222222222222222,6,2031
case30,kmeans_feature,8,0.6817663748900777,3.8463400358924837,0.5548817949969234,0.0010119184388025628,0.2995680000003631,1.169378400003552,2.6123781000023882,2.2339886729517606,0.4444444444444444,6,2031
case30,forward_feature,8,0.7628415162915282,3.096178523125876,0.6739241873955382,0.001449491442395972,0.0006682000002911082,1.1451283999995212,2.6123781000023882,2.281297101707966,0.4444444444444444,6,2031
case30,opf_sensitivity,8,1.2019078115340749,3.8463400358924837,0.8578044352104928,0.002332568740897995,0.30042730000059237,1.1777711000031559,2.6123781000023882,2.218069453389872,0.4444444444444444,6,2031
case30,opf_kkt_active_set,8,1.0348685351868727,3.8463400358924837,0.954324557289628,0.0011016085434436675,0.001940100000865641,1.1833922999994684,2.6123781000023882,2.207533461222928,0.4444444444444444,6,2031
case30,kmeans_feature,12,0.2104460321186147,1.3088955516729002,0.18620669374515508,7.252220999888327e-05,0.3043971999995847,1.761905300003491,2.6123781000023882,1.4827006309574142,0.6666666666666666,6,2031
case30,forward_feature,12,0.2375702471727019,1.3154795227118148,0.19991220171224378,6.617246450373809e-05,0.0007182999997894512,1.7223076000009314,2.6123781000023882,1.5167895096096513,0.6666666666666666,6,2031
case30,opf_sensitivity,12,0.23054198058506792,1.4917193338362733,0.3605214179479969,6.810918700214972e-05,0.30000850000033097,1.7586320000027627,2.6123781000023882,1.4854603464501297,0.6666666666666666,6,2031
case30,opf_kkt_active_set,12,0.5795985967925151,2.091495165738328,0.5993675684999494,0.00012010471681720179,0.0024706000003789086,1.7598448999997345,2.6123781000023882,1.4844365546093194,0.6666666666666666,6,2031
case118,kmeans_feature,4,1.4604185228234432,4.614725125510333,0.00906516075346876,0.0005091051582134151,0.29825739999978396,1.3499393000001874,6.113094700001966,4.528421907563635,0.2222222222222222,6,2031
case118,forward_feature,4,1.3275465939507392,4.614725125510333,0.010219121300092294,0.0005742954499835281,0.0006300999993982259,1.3115273999992496,6.113094700001966,4.661049933082194,0.2222222222222222,6,2031
case118,opf_sensitivity,4,1.8223036765477951,4.690240965925587,0.01084079032991757,0.0005763675275328358,0.29776119999951334,1.3283894999985932,6.113094700001966,4.601884236519815,0.2222222222222222,6,2031
case118,opf_kkt_active_set,4,2.767009886085435,4.690240965925587,0.018989650496322903,0.0005678941814726896,0.001395799999954761,1.3859859999993205,6.113094700001966,4.410646788643581,0.2222222222222222,6,2031
case118,kmeans_feature,8,0.7916224727676572,4.614725125510333,0.0053163332225365754,0.0002458812899507088,0.3000435000012658,2.735070699998687,6.113094700001966,2.235077396721372,0.4444444444444444,6,2031
case118,forward_feature,8,0.9737897140870767,3.8351850372457337,0.005948745649812774,0.00039839608450135494,0.0007342000008065952,2.6580135999993217,6.113094700001966,2.2998733716048427,0.4444444444444444,6,2031
case118,opf_sensitivity,8,0.6302635595337498,4.614725125510333,0.003920922715645691,0.00025382028580820147,0.3051663999995071,2.7146322000007785,6.113094700001966,2.251905322570112,0.4444444444444444,6,2031
case118,opf_kkt_active_set,8,1.276578148446188,4.614725125510333,0.008241931782719024,0.00035600088367523003,0.0013658000007126248,2.724845599999753,6.113094700001966,2.2434646205284143,0.4444444444444444,6,2031
case118,kmeans_feature,12,0.2249495399821385,1.5011839720238653,0.0018662470732997427,0.00012250316899412952,0.30266450000090117,4.100996099999975,6.113094700001966,1.4906365553485905,0.6666666666666666,6,2031
case118,forward_feature,12,0.2616524154432042,1.5212461211369799,0.002156457941823151,0.00012985710791054336,0.0007464999998774147,4.023980800000572,6.113094700001966,1.5191659711699161,0.6666666666666666,6,2031
case118,opf_sensitivity,12,0.3739435288597609,2.354645045875861,0.0022796787945938116,0.000129136871814607,0.30142630000045756,4.08033940000314,6.113094700001966,1.4981828962554589,0.6666666666666666,6,2031
case118,opf_kkt_active_set,12,0.7268112179118575,2.658565043032525,0.004588357214060886,0.0001965592256282357,0.0014192999988154043,4.070841599999767,6.113094700001966,1.5016783507376745,0.6666666666666666,6,2031
case30,kmeans_feature,4,1.008319931876774,2.7850216649130513,0.9430571655089773,0.001104350420903893,0.29791239999940444,0.5749550000036834,2.6118950999989465,4.542781782891207,0.2222222222222222,7,2032
