mean_power,std_power,peak_power,ramp_max,smoothness,complementarity,wind_mean,pv_mean,wind_peak,pv_peak,wind_std,pv_std,low_output_rate,power_deficit,risk_score,scenario_index,wind_label,pv_label,stratify_tag,subset,risk_weight_1,risk_weight_2,risk_weight_3,risk_weight_4,risk_bin,opf_tag,load_scale,reactive_scale,renewable_scale,scenario_stress,sample_id,sample_seed
0.0995017463452941,0.1445538959346959,0.4957403916852047,0.4139644553548912,0.0361128334226513,0.1684950739542823,0.141383014999398,0.0576204776911901,0.9914807833704092,0.5604980781438684,0.2783096324611635,0.1381412265861353,0.7083333333333334,0.9004982536547058,5.510957814993508,12,1,0,1_0,val,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,3,1_0_3,0.9694743884375793,0.8583021671217103,0.2302388814316778,0.41960394093759107,7,2032
0.1612419003185708,0.1486807033273983,0.4862297806712288,0.3089409147885016,0.0297708386593527,-0.3528644822970895,0.2014017708504037,0.121082029786738,0.8506657442571516,0.5390354417053833,0.1864048365905958,0.175063467546003,0.53125,0.8387580996814291,4.063370362851285,14,1,1,1_1,val,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,3,1_1_3,0.9808713581308371,0.858068505690711,0.3014121983131732,0.3549353018619516,7,2032
0.123389347602999,0.1242336275434343,0.3501789919935876,0.0597246503575379,0.0135031592871916,-0.0752898880751234,0.2303244257306101,0.016454269475388,0.6922095143306173,0.0727197226580604,0.2455427087782646,0.0237803603021408,0.5729166666666666,0.8766106523970009,2.639280117150333,28,1,2,1_2,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,0,1_2_0,0.9596957687199585,0.8497619667312499,0.25120424193068774,0.23138149709557515,7,2032
0.2450468347433883,0.1407764609708224,0.6211228357006745,0.1170012339796745,0.0294784642809431,-0.756298753883119,0.4550891303790245,0.0350045391077521,0.9534490358479422,0.305685153647866,0.219786904037448,0.0758423083761456,0.09375,0.7549531652566116,3.097601659471073,48,2,1,2_1,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,1,2_1_1,1.0111216505187453,0.8562769449841506,0.3807996303913329,0.24059438866341837,7,2032
0.207605976655664,0.1338397535340264,0.4997104244116342,0.1428251194659386,0.0187144090771958,-0.6739279422175426,0.2936741319911755,0.1215378213201525,0.5669690276111059,0.4402051005241245,0.140346697189672,0.1521980695037659,0.3020833333333333,0.792394023344336,3.122784980050094,52,1,0,1_0,val,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,1,1_0_1,0.9914922377722962,0.8528133394113809,0.3501400576204624,0.2585307560163614,7,2032
0.244199559880902,0.0763462401017979,0.4030876946920863,0.1523101432246243,0.0290545804638032,0.7626374219505826,0.3693067963097511,0.1190923234520529,0.8061753893841725,0.4444649362398037,0.2322917605894416,0.1499659880575976,0.0,0.755800440119098,3.3657765856981987,55,2,0,2_0,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,2,2_0_2,0.9891486814453889,0.84202599730588,0.38831877022015243,0.24548986570287165,7,2032
0.1575943658775469,0.087974685351086,0.3822839587957931,0.2386489562572829,0.0266917107976418,0.2748454916491978,0.3017075327428906,0.0134811990122032,0.7645679175915863,0.0525365771318587,0.1797363791956445,0.0163339095387178,0.3541666666666667,0.8424056341224531,3.580148900374653,87,1,2,1_2,val,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,2,1_2_2,0.9697472690550887,0.8441589387208145,0.2868222040726446,0.3080697131031135,7,2032
0.1429796933877964,0.1336071776094917,0.4762861489402359,0.2767200375968272,0.0321481530787625,0.3897400845857196,0.1924833552861966,0.0934760314893962,0.9525722978804718,0.5283338972214413,0.2861708674230228,0.1556818998050325,0.5104166666666666,0.8570203066122036,4.004849137856565,90,1,1,1_1,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,2,1_1_2,0.9762245535715829,0.8551802466282653,0.27947628120612583,0.3397003309506289,7,2032
0.207207648958108,0.1349525928719669,0.4244647080307077,0.141277779853278,0.0206766166404791,-0.7819067509813836,0.3998702987849416,0.0145449991312744,0.7933703992300087,0.0626234721362876,0.2537305163134451,0.020306319424068,0.2291666666666666,0.7927923510418919,3.1176350071136345,120,2,2,2_2,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,1,2_2_1,0.9838880005946924,0.8534113614271189,0.3390225313191409,0.2582555403734587,7,2032
0.1125545617065306,0.0977410909019215,0.3274179719991561,0.1250518950194109,0.0188404208481491,0.0991099234614494,0.1822479758817333,0.0428611475313278,0.6369205106466411,0.3047979196607904,0.1853688273862973,0.0830959784626271,0.4479166666666667,0.8874454382934694,3.211514152300589,125,1,1,1_1,test,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,1,1_1_1,0.9552527095412219,0.8448943157510895,0.2424684045449899,0.26144729543359857,7,2032
0.2711688376963915,0.0911367539386933,0.3886120292761241,0.1094547154718375,0.0246205008708005,0.7009065644649598,0.3992477575132349,0.143089917879548,0.7735412780217947,0.6092729514634496,0.2522273945204867,0.2060950418479123,0.0416666666666666,0.7288311623036086,3.090743851815632,128,2,0,2_0,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,1,2_0_1,0.9930949704668908,0.8444817760232566,0.4190362713691659,0.22118299107145917,7,2032
0.0781256633479708,0.106289648858556,0.3522535695777117,0.0708779147247868,0.0094841254458883,-0.2635866296135011,0.0356078156362479,0.1206435110596937,0.2389204005721703,0.6363137805126606,0.0496547583170565,0.1940243616091518,0.6979166666666666,0.9218743366520292,3.076601140564992,163,0,0,0_0,val,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,1,0_0_1,0.9508504896273653,0.8450908653291422,0.21409629762133872,0.24202016700909929,7,2032
0.3072519526970725,0.1610662526503412,0.6889921440198514,0.4265606891493246,0.194578090843515,-0.0120409555336961,0.5021585725069131,0.1123453328872319,0.9835410824010156,0.439198510338074,0.2902513739399173,0.1362752833862808,0.0729166666666666,0.6927480473029275,6.684073589181487,165,2,0,2_0,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,3,2_0_3,1.0303496049413996,0.8904586319349077,0.45384908362064935,0.40350101364966756,7,2032
0.0511768631167035,0.0550721428673118,0.2191478752224733,0.0508058183225157,0.0099962363473253,0.4977685199326646,0.0980620711281599,0.004291655105247,0.4382957504449466,0.023913891284656,0.1135325013598063,0.0071586422773791,0.8229166666666666,0.9488231368832964,3.150712475138704,168,0,2,0_2,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,1,0_2_1,0.9321501601455879,0.8339151939733271,0.17416487178306336,0.22718158874611202,7,2032
0.1384642535982071,0.1381963135278885,0.4312731188320741,0.0787952219690307,0.0121706261595663,0.2078871003301366,0.1720400359556075,0.1048884712408067,0.8625462376641483,0.4630842434225611,0.2648466611141894,0.1513937443766204,0.5104166666666666,0.8615357464017929,2.645374613525974,174,1,1,1_1,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,0,1_1_0,0.9708201626028488,0.8525939016848574,0.27587631340219815,0.2405610855864083,7,2032
0.2730115373653356,0.1750569270120585,0.4930996657674225,0.1519705928502972,0.0321494188349133,0.0555919046404993,0.4510607769840545,0.0949622977466166,0.986199331534845,0.4994255279097868,0.3280703044141099,0.1418593001249158,0.28125,0.7269884626346643,3.47342078070118,175,2,1,2_1,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,2,2_1_2,1.0039122740498094,0.8642994193329373,0.41615834400826407,0.2596093162379845,7,2032
0.1228495826861553,0.1362632641956965,0.4060095412619158,0.2483156562308619,0.0199811853723626,-0.3096001789341286,0.1218387065531098,0.1238604588192008,0.6173005872084992,0.491084664390493,0.1707453021970899,0.1660235495294848,0.5833333333333334,0.8771504173138447,3.9844626471257327,185,1,0,1_0,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,2,1_0_2,0.9651708706634227,0.8535745314900784,0.2613781077023832,0.32883868295457547,7,2032
0.4111411670374256,0.1088283623645064,0.5896164959109855,0.0694854285278394,0.0205172467688551,-0.1406150369204353,0.778785357909765,0.0434969761650862,0.9863402227000172,0.3038570862798921,0.1891189578615973,0.084382954318924,0.0,0.5888588329625744,2.927963448030212,193,2,1,2_1,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,0,2_1_0,1.0411898829985837,0.8476353441385852,0.5560479230058054,0.17633187800622135,7,2032
