mean_power,std_power,peak_power,ramp_max,smoothness,complementarity,wind_mean,pv_mean,wind_peak,pv_peak,wind_std,pv_std,low_output_rate,power_deficit,risk_score,scenario_index,wind_label,pv_label,stratify_tag,subset,risk_weight_1,risk_weight_2,risk_weight_3,risk_weight_4,risk_bin,opf_tag,load_scale,reactive_scale,renewable_scale,scenario_stress,sample_id,sample_seed
0.2529866546786231,0.140856283853203,0.5013266818549587,0.1830229167012416,0.0349053587395533,-0.0069470875784331,0.4076092348483484,0.0983640745088979,0.9208913959444908,0.4339605958026276,0.242344449092835,0.1419617155583915,0.1666666666666666,0.747013345321377,3.661350299557652,3,2,1,2_1,test,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,2,2_1_2,1.0007299991212204,0.8572713470208242,0.39547239486344404,0.2725759200594921,14,2039
0.1604799794764359,0.1392995907089241,0.497873134816751,0.2162322833454786,0.0281352649184187,-0.2650937883549915,0.2455761088286666,0.0753838501242051,0.9342936794779,0.3021212715023593,0.2340094372817934,0.1013832984040688,0.3958333333333333,0.8395200205235641,3.4487434573794578,13,1,1,1_1,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,2,1_1_2,0.9818833093769623,0.8557102576412786,0.2960423634626782,0.3066935904110788,14,2039
0.2251047916102356,0.1734546736485866,0.545978138510224,0.2631734803931183,0.0322386693142954,-0.0527574351034946,0.3398170605288388,0.1103925226916324,0.8972523755283408,0.6343228156513625,0.2839283701215074,0.1849085267160688,0.3541666666666667,0.7748952083897643,4.134288089310588,22,2,1,2_1,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,3,2_1_3,0.9996187721730695,0.8639629886792621,0.36739928345991063,0.3244805835356589,14,2039
0.0324952414152177,0.0449715779857559,0.1519303214793893,0.0281398897219116,0.0054497662092273,0.0364865835242776,0.0221203874309392,0.0428700953994963,0.2081591437331676,0.2955472432638443,0.0383149702497169,0.0827840297878597,0.8645833333333334,0.9675047585847822,3.1035811542346528,32,0,1,0_1,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,1,0_1_1,0.9216920804309825,0.8308747050745272,0.15840701302592822,0.21711018879598618,14,2039
0.1582543600698489,0.1323831303791966,0.3878894121729899,0.0749433091011796,0.013982844167739,-0.1240615232584895,0.2004994232483112,0.1160092968913864,0.627555655358054,0.4410296396523286,0.2039739152365694,0.145387900489373,0.4583333333333333,0.8417456399301511,2.472653682909322,45,1,0,1_0,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,0,1_0_0,0.9704398132312688,0.8516412006336161,0.2977680077624799,0.23369569302923324,14,2039
0.3748759152853878,0.0770839284747984,0.579591466713171,0.0757680038511536,0.0222785102904937,0.7115985170388011,0.6092228249114943,0.1405290056592812,0.936808890852382,0.6152152723033335,0.2025283312524705,0.2034505466142079,0.0,0.6251240847146122,2.970029793794016,51,2,0,2_0,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,0,2_0_0,1.0329343297283948,0.8409685961167445,0.5276726116155853,0.1805534555925083,14,2039
0.2682291035614565,0.1580654790466583,0.4834478417724185,0.3845810998357446,0.0376419913334935,0.0360906955349497,0.5268999774229653,0.0095582296999476,0.9404879330770026,0.0510104833705161,0.3163118581112494,0.0154051752599704,0.2291666666666666,0.7317708964385434,5.35622612639279,95,2,2,2_2,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,3,2_2_3,1.0019906048895333,0.8615499638302937,0.4025963817095241,0.374022024148262,14,2039
0.0922876391028834,0.103085105488972,0.3415196463795655,0.0639796975389819,0.0135462983379125,0.2401333776093883,0.1819366642160732,0.0026386139896937,0.683039292759131,0.0262858602402376,0.2075982436198664,0.006328009222852,0.5729166666666666,0.9077123608971164,2.9219414831432493,123,1,2,1_2,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,0,1_2_0,0.9526094924585332,0.845117056908398,0.21716588245699694,0.2355039718804999,14,2039
0.0692618549099334,0.0418038312571253,0.1727398402818596,0.0384502124739116,0.0117815125655869,0.5633026704498756,0.1304429624812116,0.0080807473386551,0.3454796805637193,0.0411781637659132,0.0897952491841922,0.0120386366358472,0.7083333333333334,0.9307381450900666,2.9103316768392564,154,0,2,0_2,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,0,0_2_0,0.9311263550101726,0.8313175151383732,0.1935330223892956,0.21491165276295288,14,2039
0.1617372613495026,0.0886875968987103,0.3310150279088406,0.0809692499696308,0.016507423464357,0.5082066860467302,0.1809739476945531,0.142500575004452,0.3903720726431258,0.619675810864692,0.0983114312432013,0.205824888816588,0.2291666666666666,0.8382627386504974,2.5316958831741934,155,0,0,0_0,test,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,0,0_0_0,0.9654489550607845,0.8424826075413004,0.3040741819174229,0.22752543444109263,14,2039
