mean_power,std_power,peak_power,ramp_max,smoothness,complementarity,wind_mean,pv_mean,wind_peak,pv_peak,wind_std,pv_std,low_output_rate,power_deficit,risk_score,scenario_index,wind_label,pv_label,stratify_tag,subset,risk_weight_1,risk_weight_2,risk_weight_3,risk_weight_4,risk_bin,opf_tag,load_scale,reactive_scale,renewable_scale,scenario_stress,sample_id,sample_seed
0.3104942911144522,0.1387236852965134,0.4875086349976401,0.0847103367612842,0.022262011358246,0.1032644553185517,0.6163739538729848,0.0046146283559196,0.9750172699952802,0.0259937166871625,0.2781367911389313,0.0077001858750918,0.125,0.6895057088855479,2.959641667974226,2,2,2,2_2,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,0,2_2_0,1.0108497217226544,0.8545263728097171,0.4464804685057668,0.21022724835287898,8,2033
0.0735525065007337,0.1019106329334103,0.321397641240755,0.0865395115538439,0.0106905316204777,-0.6025345370888453,0.0482358809248932,0.0988691320765742,0.1952560485182909,0.5555823446691858,0.0563560930804441,0.1648402443684679,0.71875,0.9264474934992664,3.2409287781063645,5,0,1,0_1,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,1,0_1_1,0.9468502654242222,0.8443446349370362,0.2071170450334278,0.25001043422550506,8,2033
0.1409911822148136,0.0433127675498284,0.2037075647251391,0.0420361472638568,0.0128970269937187,-0.2572795263084821,0.2659222809601181,0.016060083469509,0.3953599027743614,0.0737368356628843,0.0775224626162875,0.0235527799048799,0.2395833333333333,0.8590088177851865,2.3805768888788976,11,0,2,0_2,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,0,0_2_0,0.9485689929154768,0.8318502737198317,0.2696467496725052,0.20277209339830324,8,2033
0.1612419003185708,0.1486807033273983,0.4862297806712288,0.3089409147885016,0.0297708386593527,-0.3528644822970895,0.2014017708504037,0.121082029786738,0.8506657442571516,0.5390354417053833,0.1864048365905958,0.175063467546003,0.53125,0.8387580996814291,4.063370362851285,14,1,1,1_1,val,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,3,1_1_3,0.9808713581308371,0.858068505690711,0.3014121983131732,0.3549353018619516,8,2033
0.0150224040899949,0.0215959388319039,0.1006554059980407,0.0305158361399023,0.0029027994444231,0.3116137137319967,0.0256226892441555,0.0044221189358343,0.2013108119960815,0.0247142884696208,0.0449180285192639,0.0073768711394954,0.9895833333333334,0.9849775959100052,3.2593542511584706,33,0,2,0_2,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,1,0_2_1,0.913070021417803,0.8252736104430151,0.13621573618807806,0.2168629049627753,8,2033
0.0387037728524848,0.0552142480681095,0.2165167515137283,0.1881509130729844,0.039244100707106,-0.105898405194518,0.0579320470218959,0.0194754986830738,0.3793896402710791,0.0858550261955727,0.1038394248912719,0.0281538969269763,0.8541666666666666,0.9612962271475152,4.508770778699724,47,0,2,0_2,val,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,3,0_2_3,0.9293924297218698,0.8392110727022631,0.16258651136341642,0.30130196165032774,8,2033
0.3748759152853878,0.0770839284747984,0.579591466713171,0.0757680038511536,0.0222785102904937,0.7115985170388011,0.6092228249114943,0.1405290056592812,0.936808890852382,0.6152152723033335,0.2025283312524705,0.2034505466142079,0.0,0.6251240847146122,2.970029793794016,51,2,0,2_0,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,0,2_0_0,1.0329343297283948,0.8409685961167445,0.5276726116155853,0.1805534555925083,8,2033
0.244199559880902,0.0763462401017979,0.4030876946920863,0.1523101432246243,0.0290545804638032,0.7626374219505826,0.3693067963097511,0.1190923234520529,0.8061753893841725,0.4444649362398037,0.2322917605894416,0.1499659880575976,0.0,0.755800440119098,3.3657765856981987,55,2,0,2_0,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,2,2_0_2,0.9891486814453889,0.84202599730588,0.38831877022015243,0.24548986570287165,8,2033
0.2129614514393364,0.143495597447187,0.5060054359786277,0.1489669082156486,0.0295783221772786,0.2076321726045782,0.4111818291708826,0.0147410737077902,0.998931978168887,0.0599616354549132,0.2904551882184049,0.0198508848524555,0.2708333333333333,0.7870385485606636,3.228600091751624,57,2,2,2_2,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,1,2_2_1,0.9931928338857301,0.8568931294302913,0.3450836313820822,0.2635481155271223,8,2033
0.2449620300862672,0.1812610125370937,0.6124171131402837,0.1018052573870201,0.0238648017900243,-0.7248061593652584,0.4013327568656422,0.0885913033068923,0.8131486868990614,0.4426867328891897,0.2555731415905846,0.1316482857362003,0.2291666666666666,0.7550379699137327,2.957054682645504,86,2,1,2_1,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,0,2_1_0,1.0102341173312817,0.864173087080365,0.38606926192126984,0.24054890536267776,8,2033
