case_name,method,selected_count,objective_mape_pct,worst_objective_error_pct,line_loading_mae_pct,voltage_min_mae_pu,selection_time_s,reduced_opf_time_s,full_opf_time_s,time_saving_ratio,scenario_retention_ratio,sample_id,sample_seed
case30,kmeans_feature,4,1.1200000422180008,2.2974432610277224,0.6729064899604593,0.0015510585562366187,0.5346629999985453,0.6907862000007299,3.088291500002015,4.470690786814722,0.2222222222222222,4,2029
case30,forward_feature,4,1.3781292229976414,3.9907622184385643,1.0727319704620892,0.002832826556213296,0.0007552000006398885,0.7145868000006885,3.088291500002015,4.321786380603503,0.2222222222222222,4,2029
case30,opf_sensitivity,4,1.596111104235189,5.171720443959975,0.7265569626737979,0.0052668307619698025,0.4442877999990742,0.6644150000029185,3.088291500002015,4.648136330438731,0.2222222222222222,4,2029
case30,opf_kkt_active_set,4,2.306286688724442,5.430639392454531,1.3215027529512318,0.004770774816349034,0.002370399999563233,0.6967085000032966,3.088291500002015,4.432688132823701,0.2222222222222222,4,2029
case30,kmeans_feature,8,0.7108387429935804,2.937462563054367,0.5048418022499632,0.00026232859924220825,0.4437476000002789,1.4071914000032848,3.088291500002015,2.1946492140264686,0.4444444444444444,4,2029
case30,forward_feature,8,1.1780033965176055,4.434980561527277,0.8256001631140251,0.0015050904533701922,0.0015457000008609612,1.4316997000005358,3.088291500002015,2.157080496699733,0.4444444444444444,4,2029
case30,opf_sensitivity,8,0.9048956555264124,3.8376122391099887,0.5343832155730203,0.001458120181879309,0.4772779000013543,1.3823542000045563,3.088291500002015,2.23408117832017,0.4444444444444444,4,2029
case30,opf_kkt_active_set,8,1.131174675219949,3.8388078933886147,0.8070498199201666,0.0016573079616782646,0.002495499998985906,1.404578900004708,3.088291500002015,2.1987312353842587,0.4444444444444444,4,2029
case30,kmeans_feature,12,0.3535846202182453,2.0754098654142963,0.32663427811201884,7.042260668102231e-05,0.43594449999909557,2.0609260000019276,3.088291500002015,1.4984970348276097,0.6666666666666666,4,2029
case30,forward_feature,12,0.36084823103482994,1.6872261345171902,0.2826886299054318,7.358940443803598e-05,0.0008411999988311436,2.104624400002649,3.088291500002015,1.4673836813818788,0.6666666666666666,4,2029
case30,opf_sensitivity,12,0.4185606949211227,2.937462563054367,0.34012962051260903,0.00011902234505183845,0.436938699998791,2.088632200006032,3.088291500002015,1.478619117330996,0.6666666666666666,4,2029
case30,opf_kkt_active_set,12,0.3712366259440988,2.0332123751946813,0.33562517709683387,8.708975971432547e-05,0.002185399998779758,2.1266327000030287,3.088291500002015,1.4521978807142468,0.6666666666666666,4,2029
case118,kmeans_feature,4,1.2133735910638281,2.729746319233068,0.008151265388635013,0.0003966278293617842,0.4146290999997291,1.619450300000608,7.363314000000173,4.546798379670811,0.2222222222222222,4,2029
case118,forward_feature,4,1.5555883173052625,4.27183993213835,0.009973630994103101,0.00041291660026151106,0.0018144000005122507,1.6325708000003942,7.363314000000173,4.510257074301705,0.2222222222222222,4,2029
case118,opf_sensitivity,4,1.827864154342363,4.690240965925587,0.01120578069409565,0.0005922026072818406,0.4014597000004869,1.6667856000003667,7.363314000000173,4.417673154842802,0.2222222222222222,4,2029
case118,opf_kkt_active_set,4,2.546703800428265,6.019982440897054,0.016814007288962873,0.0006564581552871305,0.002590000000054715,1.6626623000011023,7.363314000000173,4.4286287119129915,0.2222222222222222,4,2029
case118,kmeans_feature,8,0.7721815672133521,3.504967122408801,0.0052611877888695995,0.00038904001172348736,0.48121500000161177,3.2262713000000076,7.363314000000173,2.2822984539459394,0.4444444444444444,4,2029
case118,forward_feature,8,1.3175700314865546,4.772683342354557,0.008351811365476506,0.0003105968026591885,0.0007806000012351433,3.3071492000017315,7.363314000000173,2.226483764323762,0.4444444444444444,4,2029
case118,opf_sensitivity,8,0.9433488808701073,3.504967122408801,0.006019499475558219,0.0003024769437473355,0.4856108999993012,3.269566599998143,7.363314000000173,2.2520764678732514,0.4444444444444444,4,2029
case118,opf_kkt_active_set,8,1.4085128445005295,4.690240965925587,0.008383504289483805,0.0004043046682979205,0.002468500000759377,3.275184600001012,7.363314000000173,2.2482134289462334,0.4444444444444444,4,2029
case118,kmeans_feature,12,0.4172974046697135,2.3952728480273637,0.0025444560898560337,0.00018174733502918095,0.5214028999998845,4.9370047000029444,7.363314000000173,1.4914537148396438,0.6666666666666666,4,2029
case118,forward_feature,12,0.3798771967417052,1.9922823056345782,0.0026409979373040768,9.740963705441431e-05,0.001228699999046512,4.955986200000552,7.363314000000173,1.4857414251878571,0.6666666666666666,4,2029
case118,opf_sensitivity,12,0.48507677105673674,2.339241628451316,0.0034800184995987925,0.00013946166798432338,0.5104432000007364,4.92156149999937,7.363314000000173,1.4961336965922534,0.6666666666666666,4,2029
case118,opf_kkt_active_set,12,0.6484154856401473,3.504967122408801,0.0037914863960226697,0.0002491343609997883,0.00225499999942258,4.885821400001078,7.363314000000173,1.5070780114882114,0.6666666666666666,4,2029
