case_name,selected_count,method,objective_mape_pct,worst_objective_error_pct,line_loading_mae_pct,voltage_min_mae_pu,selection_time_s,reduced_opf_time_s,full_opf_time_s,time_saving_ratio,scenario_retention_ratio
case118,4,forward_feature,1.347854790747448,4.681268800456567,0.0095362238745897,0.0003153089305404,0.000864100000399,1.652091599999039,7.369166200001928,4.460507032422544,0.2222222222222222
case118,8,forward_feature,0.3440462291992832,1.0624590995067913,0.0026815106990219,0.0001279686817693,0.0007260000002133,3.255644900000334,7.369166200001928,2.263504290655646,0.4444444444444444
case118,12,kmeans_feature,0.2321332625357766,1.3858215316875526,0.0018719790502491,4.609298518069386e-05,0.4491645999987668,4.891140700001415,7.369166200001928,1.5066354971141591,0.6666666666666666
case30,4,opf_sensitivity,1.0324416721778489,4.003601083557895,1.0268254220249535,0.0011377436610485,0.4380736000002798,0.656287900001189,2.864267300003121,4.364345739115306,0.2222222222222222
case30,8,kmeans_feature,0.3360373088572381,1.6967351317866772,0.2335257674199758,0.0004496742350422,0.4525362000003952,1.3002818000022671,2.864267300003121,2.202805038106453,0.4444444444444444
case30,12,opf_sensitivity,0.1610359846904397,1.2553658174545366,0.1646885319333711,3.448618952860293e-05,0.4494016999997257,1.932524000003468,2.864267300003121,1.48213802260566,0.6666666666666666
