mean_power,std_power,peak_power,ramp_max,smoothness,complementarity,wind_mean,pv_mean,wind_peak,pv_peak,wind_std,pv_std,low_output_rate,power_deficit,risk_score,scenario_index,wind_label,pv_label,stratify_tag,subset,risk_weight_1,risk_weight_2,risk_weight_3,risk_weight_4,risk_bin,opf_tag,load_scale,reactive_scale,renewable_scale,scenario_stress,sample_id,sample_seed
0.0456773507560415,0.0459698227658762,0.171553189095226,0.0561965001316827,0.0104975286515234,0.1950729092983,0.0526164717189817,0.0387382297931013,0.2196527163607059,0.326861450284735,0.0582318453710563,0.0834079657748894,0.8854166666666666,0.9543226492439584,3.243317965752156,6,0,1,0_1,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,1,0_1_1,0.9262907890607309,0.8320029161657669,0.17183504127315372,0.2292064973329606,12,2037
0.1612419003185708,0.1486807033273983,0.4862297806712288,0.3089409147885016,0.0297708386593527,-0.3528644822970895,0.2014017708504037,0.121082029786738,0.8506657442571516,0.5390354417053833,0.1864048365905958,0.175063467546003,0.53125,0.8387580996814291,4.063370362851285,14,1,1,1_1,val,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,3,1_1_3,0.9808713581308371,0.858068505690711,0.3014121983131732,0.3549353018619516,12,2037
0.1035779084142193,0.082753511641524,0.2988820183842942,0.0946144924032781,0.0152002707125326,0.4096294150151836,0.1138164500105166,0.0933393668179221,0.5977640367685884,0.4898386326387904,0.1630775960241494,0.1393320416112264,0.4895833333333333,0.8964220915857806,3.0577724855698416,31,1,1,1_1,test,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,1,1_1_1,0.9506037835212733,0.8409418212893911,0.23809074051672247,0.24466239391835326,12,2037
0.1459693232635183,0.0906083180513749,0.3683152172671381,0.2390890585038425,0.033954833018458,0.5381028865069882,0.1577946074542104,0.1341440390728262,0.7366304345342762,0.6086028761063114,0.1787619720038136,0.1968729743667946,0.3958333333333333,0.8540306767364817,3.7281354125160817,38,1,0,1_0,test,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,2,1_0_2,0.9660253863794175,0.8460456999146249,0.2866821933339768,0.31186781151133836,12,2037
0.2499028728421619,0.1154950484551464,0.4601769690246116,0.2793982389555828,0.0282776058345397,-0.5990072313882424,0.4834411256629112,0.0163646200214126,0.863923087519205,0.0663460412500452,0.2171311535569428,0.0220121959436078,0.09375,0.750097127157838,4.373521170372111,49,2,2,2_2,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,3,2_2_3,0.9959982714708935,0.8504988797103493,0.38403447848641126,0.31564531518384226,12,2037
0.2226047808889584,0.2175177177238954,0.5668680933577486,0.10762666768637,0.0120584071885516,0.2777251268946641,0.3280409166843884,0.1171686450935284,0.9975031292911516,0.6341820225959716,0.4477826729056754,0.1892607447604369,0.4479166666666667,0.7773952191110416,2.8901125232092397,89,2,0,2_0,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,0,2_0_0,1.0012077655135667,0.8700244111931962,0.36545188444275917,0.25400176192902757,12,2037
0.1429796933877964,0.1336071776094917,0.4762861489402359,0.2767200375968272,0.0321481530787625,0.3897400845857196,0.1924833552861966,0.0934760314893962,0.9525722978804718,0.5283338972214413,0.2861708674230228,0.1556818998050325,0.5104166666666666,0.8570203066122036,4.004849137856565,90,1,1,1_1,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,2,1_1_2,0.9762245535715829,0.8551802466282653,0.27947628120612583,0.3397003309506289,12,2037
0.1374114116765279,0.0849777997396558,0.313240849158247,0.1883731418348672,0.0758641588561335,0.2318297667287844,0.1871060067558072,0.0877168165972485,0.4918682238382394,0.441520436380113,0.1435133502722207,0.1302024019716988,0.3958333333333333,0.8625885883234721,3.623688291101947,96,0,1,0_1,test,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,2,0_1_2,0.9588063672511303,0.8523506645368283,0.2730536639200791,0.29128626441567257,12,2037
0.4212526829858636,0.1519728479813427,0.6383688021585376,0.084266592905516,0.0144673158860006,-0.3325027306429458,0.8021249697305755,0.0403803962411519,1.0,0.2797795729899798,0.268885935935752,0.0781555724575027,0.0,0.5787473170141364,3.052023735840588,97,2,1,2_1,val,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,1,2_1_1,1.0480874168130265,0.8560381434153754,0.566353356759272,0.1897240610404539,12,2037
0.3105982118308447,0.1464963195432914,0.4956499786643108,0.1818425340974595,0.0302073631244877,0.0401307346658902,0.605239683141437,0.0159567405202524,0.9912999573286216,0.0729609375398729,0.2929967196484845,0.0234142227256733,0.15625,0.6894017881691552,3.838200232157301,98,2,2,2_2,test,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,2,2_2_2,1.0116846402326,0.8576665156619319,0.4477237964744122,0.26112162490366786,12,2037
0.1657759586635019,0.1221868149997959,0.5382910048284465,0.3681437130616731,0.0485624263506664,0.2451438464715468,0.2088127174114908,0.1227391999155129,0.9360443256924816,0.4595535038403735,0.2306411816369903,0.1551299114112353,0.4375,0.8342240413364981,4.548755706867794,108,1,0,1_0,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,3,1_0_3,0.9869842922155451,0.855622336043075,0.3063386765882283,0.38021027043316197,12,2037
0.1537396575831326,0.106337304026042,0.3634398068294798,0.0954561991028386,0.0207501188713476,0.2923521965070527,0.2926444529921683,0.0148348621740969,0.7268796136589596,0.0679012474182186,0.2180171764238245,0.021767490724171,0.4166666666666667,0.8462603424168673,2.6626303287925914,115,1,2,1_2,test,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,0,1_2_0,0.9670919121995746,0.8471292282825718,0.28291012667969895,0.24032264072713597,12,2037
0.0662836238652658,0.0967039770642359,0.3748983057920704,0.2037062184834341,0.0161698078301569,-0.2795034996624979,0.0757002160086764,0.0568670317218551,0.4068071320214572,0.5449208862028012,0.1045904144385087,0.1360605114944808,0.7395833333333334,0.9337163761347342,4.2409196447852615,127,0,0,0_0,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,3,0_0_3,0.9507465553522603,0.8441854403635601,0.19528450823071458,0.3095541606645268,12,2037
0.0692618549099334,0.0418038312571253,0.1727398402818596,0.0384502124739116,0.0117815125655869,0.5633026704498756,0.1304429624812116,0.0080807473386551,0.3454796805637193,0.0411781637659132,0.0897952491841922,0.0120386366358472,0.7083333333333334,0.9307381450900666,2.9103316768392564,154,0,2,0_2,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,0,0_2_0,0.9311263550101726,0.8313175151383732,0.1935330223892956,0.21491165276295288,12,2037
0.1384642535982071,0.1381963135278885,0.4312731188320741,0.0787952219690307,0.0121706261595663,0.2078871003301366,0.1720400359556075,0.1048884712408067,0.8625462376641483,0.4630842434225611,0.2648466611141894,0.1513937443766204,0.5104166666666666,0.8615357464017929,2.645374613525974,174,1,1,1_1,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,0,1_1_0,0.9708201626028488,0.8525939016848574,0.27587631340219815,0.2405610855864083,12,2037
0.0867268746800546,0.1057811814642889,0.3858718264556413,0.1229393043512967,0.0135845393071541,0.4041637912481658,0.1600549559652317,0.0133987933948775,0.7717436529112827,0.0517088240252265,0.2175898999549634,0.0161989663447525,0.7395833333333334,0.9132731253199452,3.410656517732152,176,1,2,1_2,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,2,1_2_2,0.955932557581575,0.8457170769974313,0.2124030977535451,0.2666389674632106,12,2037
0.1620362487461498,0.1505911096818523,0.4527609988172048,0.0902976181295527,0.0154872682017282,-0.3726696715098808,0.2060541376988597,0.1180183597934399,0.7854592511848582,0.438664705638317,0.2126376841712225,0.1482986772871695,0.5104166666666666,0.8379637512538501,2.590127622456852,184,1,0,1_0,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,0,1_0_0,0.9776833496309504,0.8559177524063185,0.3019398971628013,0.24440850807208966,12,2037
0.2144466001039831,0.1092859742383412,0.4432060905797762,0.1439407150139973,0.0262947593432488,0.5472582217076155,0.3146616541615023,0.1142315460464639,0.8864121811595524,0.4324806351693154,0.261089822286939,0.1382455837026895,0.2291666666666666,0.7855533998960169,3.184965860831172,198,2,0,2_0,test,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,1,2_0_1,0.9872099290787744,0.8487759710142199,0.35659208471382864,0.25356770826819514,12,2037
