mean_power,std_power,peak_power,ramp_max,smoothness,complementarity,wind_mean,pv_mean,wind_peak,pv_peak,wind_std,pv_std,low_output_rate,power_deficit,risk_score,scenario_index,wind_label,pv_label,stratify_tag,subset,risk_weight_1,risk_weight_2,risk_weight_3,risk_weight_4,risk_bin,opf_tag,load_scale,reactive_scale,renewable_scale,scenario_stress,sample_id,sample_seed
0.1449132521607421,0.092161986571551,0.3754203543237999,0.1446589050294898,0.0328351754308339,0.3063459283583987,0.1781279988591206,0.1116985054623636,0.476175729388328,0.6304874458204996,0.1068891159430954,0.186440464937856,0.3229166666666667,0.8550867478392579,3.105628472607953,20,0,1,0_1,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,1,0_1_1,0.9665246858645284,0.8461859686232912,0.28332876531501555,0.26506271693999006,11,2036
0.1035779084142193,0.082753511641524,0.2988820183842942,0.0946144924032781,0.0152002707125326,0.4096294150151836,0.1138164500105166,0.0933393668179221,0.5977640367685884,0.4898386326387904,0.1630775960241494,0.1393320416112264,0.4895833333333333,0.8964220915857806,3.0577724855698416,31,1,1,1_1,test,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,1,1_1_1,0.9506037835212733,0.8409418212893911,0.23809074051672247,0.24466239391835326,11,2036
0.070874514563433,0.0940895404708421,0.2856034020952256,0.0318430628742966,0.0070903625288012,-0.002258592051588,0.0118844992451683,0.1298645298816976,0.0635640682354548,0.5664494460832374,0.0154126560777203,0.1875120305757869,0.71875,0.929125485436567,2.827024571518752,42,0,1,0_1,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,0,0_1_0,0.9427352431222092,0.8419759641587694,0.2074046932797744,0.22127357287151028,11,2036
0.244199559880902,0.0763462401017979,0.4030876946920863,0.1523101432246243,0.0290545804638032,0.7626374219505826,0.3693067963097511,0.1190923234520529,0.8061753893841725,0.4444649362398037,0.2322917605894416,0.1499659880575976,0.0,0.755800440119098,3.3657765856981987,55,2,0,2_0,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,2,2_0_2,0.9891486814453889,0.84202599730588,0.38831877022015243,0.24548986570287165,11,2036
0.0799694255317214,0.0764580388314368,0.3007235806190431,0.1761606093305341,0.0202604263971902,0.5298603223715294,0.1556655583524858,0.0042732927109569,0.6014471612380862,0.0238965444339736,0.1565710793957984,0.007123353587606,0.6979166666666666,0.9200305744682784,3.904176030135735,67,1,2,1_2,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,2,1_2_2,0.9460662431682487,0.8404676452944103,0.20439522607940314,0.2894040699649291,11,2036
0.130896288894986,0.1779144606199949,0.5764103611841859,0.1085228865933897,0.0181303590936657,-0.8164952181101832,0.1586194693160645,0.1031731084739076,0.6831630620049659,0.5319981667053055,0.2191813626639342,0.1536061871602224,0.6666666666666666,0.8691037111050139,2.932108567142369,80,1,0,1_0,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,0,1_0_0,0.9838202938974158,0.8624046459732586,0.26775841418712604,0.2654781135510632,11,2036
0.1617058071494801,0.0941913813649687,0.4348974721482982,0.1297942672044475,0.0374110232862186,0.192373150179439,0.320689964586403,0.002721649712557,0.8697949442965965,0.026766347168085,0.1895297596941606,0.0065288658870291,0.2708333333333333,0.8382941928505199,2.922524728184205,88,1,2,1_2,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,0,1_2_0,0.9758309086447259,0.8474560880918125,0.2900632624782098,0.25513535077394334,11,2036
0.2226047808889584,0.2175177177238954,0.5668680933577486,0.10762666768637,0.0120584071885516,0.2777251268946641,0.3280409166843884,0.1171686450935284,0.9975031292911516,0.6341820225959716,0.4477826729056754,0.1892607447604369,0.4479166666666667,0.7773952191110416,2.8901125232092397,89,2,0,2_0,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,0,2_0_0,1.0012077655135667,0.8700244111931962,0.36545188444275917,0.25400176192902757,11,2036
0.1753839662415447,0.1459862123766505,0.6018653568092743,0.3555059663500006,0.0506359546501881,0.1015457693067975,0.2125767006748048,0.1381912318082845,0.9317521395273514,0.6252146527115998,0.2335386688219461,0.2005480669650143,0.46875,0.8246160337584553,4.543278308682002,107,1,0,1_0,train,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,3,1_0_3,0.9952633289292364,0.8612314385598969,0.3179722877344504,0.37693702786704025,11,2036
0.2510940622008108,0.08653272925489,0.382000378503789,0.1088532909600325,0.0290601087179726,0.7336418142962514,0.3991720420676659,0.1030160823339558,0.764000757007578,0.5791833565752681,0.253816137187229,0.1719540988889773,0.0208333333333333,0.7489059377991891,3.0501933756140263,136,2,1,2_1,test,0.7072497888210673,0.086505875684668,2.137990735364954e-16,0.2062443354942645,1,2_1_1,0.988418850290541,0.8442680200053109,0.39395037354424695,0.22442038976262935,11,2036
