case_name,method,selected_count,objective_mape_pct,worst_objective_error_pct,line_loading_mae_pct,voltage_min_mae_pu,selection_time_s,reduced_opf_time_s,full_opf_time_s,time_saving_ratio,scenario_retention_ratio,sample_id,sample_seed
case30,kmeans_feature,4,1.4244330841710093,3.833099714836199,1.0105937718120244,0.0019513449385694967,0.5364800000006653,0.732005100000606,3.084525300002497,4.213803018585448,0.2222222222222222,5,2030
case30,forward_feature,4,1.6845659580589658,3.9368910928581133,1.4645348032833851,0.0020533904702198453,0.0006892000001244014,0.6916989000037574,3.084525300002497,4.459346834273903,0.2222222222222222,5,2030
case30,opf_sensitivity,4,0.9215068761891894,3.8415301439656115,0.7343697482374575,0.0026908162642821244,0.4435839000016131,0.6757595000017318,3.084525300002497,4.564531168255263,0.2222222222222222,5,2030
case30,opf_kkt_active_set,4,2.22321404938194,3.8846811992771104,1.793929380692082,0.0030205307574555393,0.003173400000378024,0.719362200003161,3.084525300002497,4.287861247072675,0.2222222222222222,5,2030
case30,kmeans_feature,8,0.5572992070579594,2.5326578363562993,0.33329946740231975,0.0001331243574986448,0.42004389999965497,1.362830900001427,3.084525300002497,2.263322104011046,0.4444444444444444,5,2030
case30,forward_feature,8,0.6948787283969514,2.6512754486524273,0.5046467138748751,0.00012839912035533807,0.000705000000380096,1.3948607000038464,3.084525300002497,2.211350065274612,0.4444444444444444,5,2030
case30,opf_sensitivity,8,0.4391923598780251,2.6512754486524273,0.5050162889550399,0.00015082231211575406,0.44971869999972114,1.335339600000225,3.084525300002497,2.309918241024214,0.4444444444444444,5,2030
case30,opf_kkt_active_set,8,0.5424464139944656,2.6512754486524273,0.5846696014817339,0.0001297837855715035,0.004521599999861792,1.3917168000025413,3.084525300002497,2.216345523742233,0.4444444444444444,5,2030
case30,kmeans_feature,12,0.3258463095985229,2.5827983501078187,0.2327703770125827,6.659538823904231e-05,0.410130799999024,2.0335385000034876,3.084525300002497,1.5168266054452408,0.6666666666666666,5,2030
case30,forward_feature,12,0.3853820715471145,2.6512754486524273,0.2674266926437983,6.82155665556245e-05,0.0007523999993281905,2.0479093000030844,3.084525300002497,1.506182573611952,0.6666666666666666,5,2030
case30,opf_sensitivity,12,0.3757563336989523,2.6512754486524273,0.2611801464399666,6.234926840526573e-05,0.4451181999993423,2.033097200002885,3.084525300002497,1.5171558447860336,0.6666666666666666,5,2030
case30,opf_kkt_active_set,12,0.32565202950940575,2.6512754486524273,0.24491948977403333,5.879790101909816e-05,0.0033242000008613104,2.044012300004397,3.084525300002497,1.5090541774116828,0.6666666666666666,5,2030
case118,kmeans_feature,4,1.655068994379488,4.844600799439263,0.01040459743844746,0.0005153066693227818,0.4231085000010353,1.7623773000013898,7.691920800001753,4.3645142274561115,0.2222222222222222,5,2030
case118,forward_feature,4,2.034365835429137,4.871061835023585,0.014346393480508516,0.0005773217108250664,0.0006603000001632608,1.6895298000017647,7.691920800001753,4.552699100065426,0.2222222222222222,5,2030
case118,opf_sensitivity,4,1.5030215039986938,4.871061835023585,0.010139953587989236,0.0003412577973241164,0.43648469999970985,1.7093414000009943,7.691920800001753,4.499932430114475,0.2222222222222222,5,2030
case118,opf_kkt_active_set,4,2.646382805335384,5.301551108079008,0.017277116398476178,0.0006695250468280949,0.0022724999998899875,1.7232809999986785,7.691920800001753,4.463532528941973,0.2222222222222222,5,2030
case118,kmeans_feature,8,0.5585904527281174,2.7538943084219976,0.004472496137234167,0.0001812708360074596,0.4371410999992804,3.3778583999992406,7.691920800001753,2.2771590425470416,0.4444444444444444,5,2030
case118,forward_feature,8,0.7839835473072878,3.030747830465439,0.0054306450763903745,0.00032542023462392124,0.0011524999990797369,3.477869500000452,7.691920800001753,2.211676085028709,0.4444444444444444,5,2030
case118,opf_sensitivity,8,0.8303396955248303,4.3000364472576615,0.005643632802490966,0.00027371765697413604,0.4087649000011879,3.392069800000172,7.691920800001753,2.2676186675172083,0.4444444444444444,5,2030
case118,opf_kkt_active_set,8,0.77538815558653,2.8305277831323297,0.0052992360437385715,0.00019545576783742814,0.0015418000002682675,3.3631392999996024,7.691920800001753,2.28712524634429,0.4444444444444444,5,2030
case118,kmeans_feature,12,0.3586861767788336,2.9415954890014584,0.0023851969042897204,0.00011014248505276165,0.439155899999605,5.111782400001175,7.691920800001753,1.504743394398006,0.6666666666666666,5,2030
case118,forward_feature,12,0.43081275418340476,3.030747830465439,0.0028085220206463843,0.00012456929072702917,0.0010724999992817175,5.142982600000323,7.691920800001753,1.4956147819752044,0.6666666666666666,5,2030
case118,opf_sensitivity,12,0.27491679803207586,1.5989079035359854,0.0018476674072922033,8.104948523299547e-05,0.43171069999880274,5.163568899999518,7.691920800001753,1.4896520118095977,0.6666666666666666,5,2030
case118,opf_kkt_active_set,12,0.48826923349220114,3.030747830465439,0.002964116625789733,0.00012300727585073327,0.0015507999996771105,5.03948169999785,7.691920800001753,1.5263317257417632,0.6666666666666666,5,2030
